SIZE_HA	FIRE_DATE	FEAT_AREA	FEAT_LEN
99.2	19250722	992710.7228	4191.0318
234.5	19240724	2345090.97	6739.3318
230.2	19250819	2302476.423	6185.1261
50.8	19260511	508474.4688	5084.7596
21.5	19210531	215227.3663	1791.834
215.4	19210801	2154265.24	7389.737
304.8	19220823	3048070.2	7273.9546
364.2	19300701	3642883.588	8428.7035
15.2	19230511	152971.4766	1564.7617
13.6	19290713	136113.2233	1426.0316
35.8	19240518	358537.3547	3210.9627
49.2	19240517	492162.1586	3295.7584
97.7	19220608	977347.1744	3997.2479
23.5	19290417	235905.3562	1839.4
29.3	19220720	293199.5957	2201.4254
14.2	19230525	142972.4349	1595.9535
326.6	19300524	3266173.402	8125.5809
32.1	19300608	321358.6838	2618.3682
15.3	19300612	153117.681	1839.4644
53.5	19210815	535190.9454	3289.8796
38.8	19270809	388680.017	2296.4974
1747.1	19220620	17471034.41	24479.6533
31.8	19220607	318241.7141	2311.4352
84.7	19210521	847529.611	3668.5587
95.4	19210601	954646.39	3626.6726
120.5	19210518	1205612.52	5368.0765
91.4	19210602	914417.8893	5915.6049
6108.9	19270716	61089807.75	46022.9375
47.1	19220529	471829.2083	2851.1452
90.7	19240429	907277.8185	4547.388
28.7	19230810	287327.3999	2231.6299
85.3	19280810	853963.1322	3887.3493
41.5	19300731	415113.5127	3583.7551
337.9	19200723	3379326.831	8262.334
237.9	19230506	2379117.385	7444.617
14.3	19300527	143336.4523	1440.3373
197.1	19300527	1971512.345	7375.6064
3238.2	19220618	32382382.55	38862.7945
35.2	19300710	352567.5977	2819.6197
66.4	19240525	664812.3255	3075.2005
177.2	19300710	1772200.879	9119.0288
51	19220610	510606.7547	3140.0941
2.5	19230913	25534.6704	645.0687
1063.5	19270803	10635019.82	17201.1064
309.9	19250506	3099083.622	7905.1512
1352.7	19270806	13527017.18	19033.8409
44.4	19270810	444686.8775	2430.8335
2076.3	19270807	20763709.46	27249.8926
3233.2	19290718	32332027.19	26946.9324
202.7	19200803	2027834.221	7358.9636
3183.8	19190725	31838062.53	32479.3835
54.2	19290805	542167.1507	2871.7909
216.6	19270822	2166229.866	12026.1091
288.4	19290528	2884087.756	9591.5354
1221.8	19230528	12218829.12	21320.8209
499	19290422	4990888.561	11908.4766
364.5	19280513	3645526.133	11772.6748
3761.8	19220529	37618869.72	33980.6198
18.3	19300714	183625.682	1934.064
69.5	19270809	695777.587	3106.4685
16.3	19250516	163142.085	1470.6359
2866.9	19260630	28669178.07	24076.677
408.4	19210810	4084849.158	7530.0806
2.4	19240519	24841.3729	572.4803
57.9	19220629	579324.5333	5680.7573
5.7	19220629	57257.2313	1030.9887
221.2	19290520	2212027.594	5736.3945
66.4	19250801	664508.5153	3252.1406
212.7	19250806	2127105.483	5974.9204
34.2	19250808	342247.2096	2927.7803
60.4	19250807	604514.6468	3251.22
532.6	19250816	5326597.141	10173.4609
45	19300515	450979.0002	2986.3435
78.9	19300509	789167.3664	3279.4865
547.7	19300509	5477442.942	10516.2221
41.8	19190426	418278.4296	2904.871
182.4	19210602	1824603.498	6191.2563
319.3	19300729	3193790.04	7851.5453
425	19290827	4250391.426	8716.8114
169.3	19300511	1693770.974	5037.2145
167.3	19220531	1673015.508	6467.5868
164	19200510	1640024.219	6646.9298
190.1	19300514	1901366.84	5997.5698
704.9	19250510	7049422.28	11560.8759
277.1	19250715	2771773.263	6666.8028
181	19260812	1810934.607	5663.8829
300.1	19250620	3001137.438	8735.5099
185.8	19250819	1858678.66	7309.7621
41.1	19220528	411613.5566	2467.1633
74.3	19220529	743940.9114	4034.6918
21.8	19250820	218503.1246	1761.9932
200.2	19240502	2002762.647	6307.5987
278.1	19230523	2781100.53	9464.2582
18.3	19230630	183711.8725	1631.9688
956.8	19250518	9568135.856	15748.8355
92.3	19230701	923086.7096	5449.5124
1499.4	19190827	14994051.9	18638.135
61.2	19250719	612353.7815	2943.8931
623.6	19260807	6236562.888	18042.8421
165.8	19250719	1658228.565	5070.8674
130.6	19190517	1306160.087	4861.2602
974.9	19260723	9749155.405	12566.758
15.4	19300817	154156.939	1509.9975
32.8	19300514	328399.7824	2244.0081
74.2	19250728	742846.6253	3279.4998
1064.8	19250725	10648091.75	14356.7488
485.2	19300720	4852267.108	10406.4951
122.4	19190522	1224776.7	5693.3651
49.8	19220529	498099.8495	3049.5192
500.4	19220723	5004774.799	9589.2082
215.3	19270804	2153242.94	6266.2346
26	19270730	260332.1202	2142.4088
142.3	19230714	1423287.298	5860.6568
26.4	19230506	264961.0607	1934.9819
102.3	19230724	1023391.752	5035.1175
170	19220528	1700434.235	5843.5066
58.3	19220529	583640.1989	3562.0843
179	19280520	1790339.534	5457.4118
35.9	19270806	359879.0929	2271.7383
67.6	19190617	676084.7833	3021.7439
142.4	19300806	1424097.14	4614.5157
365.7	19220804	3657232.379	8784.0947
95	19250715	950892.0864	3729.3624
316.6	19250714	3166794.382	6676.2656
240.3	19220718	2403892.891	6157.9486
51.3	19220818	513980.1316	2607.6787
211.7	19240510	2117636.884	5489.6811
25.2	19240512	252305.4346	1922.2387
29.8	19240511	298387.6811	2459.5043
38.8	19220531	388928.9309	2371.3301
121	19240512	1210642.501	5095.9226
1334.7	19240513	13347363.59	14808.8653
13.4	19300513	134164.8076	1333.8117
86.5	19300516	865706.8196	3990.7175
104.4	19240515	1044492.278	4023.2002
121.9	19300515	1219021.238	5294.5704
181.2	19220603	1812900.186	6505.6993
127.3	19220602	1273377.343	5715.4719
2.5	19300513	25966.0432	586.2447
12.9	19300514	129683.1425	1392.1301
8.7	19300515	87151.7621	1463.4598
666.2	19240519	6662271.608	14652.9964
1132.9	19240508	11329873.85	27884.9562
44.9	19260430	449884.1824	3179.0978
934.9	19230728	9349767.253	13659.9213
106.7	19220826	1067806.016	4507.361
375.3	19260810	3753511.332	8944.0239
14.9	19300822	149921.5583	1422.8034
725.2	19220609	7252851.167	10983.5006
56.4	19220830	564790.5083	3287.9719
13.4	19300822	134534.8107	1378.1143
19.1	19300822	191931.6153	1608.8249
12.2	19300822	122087.5185	2198.5982
55.5	19240511	555290.0729	2905.6982
95.9	19300505	959727.8743	4465.0936
152.5	19300515	1525579.697	5906.881
55.5	19270808	555719.0515	3056.9885
248	19240515	2480013.072	6665.987
101.4	19300514	1014746.663	4002.687
261.2	19240516	2612045.912	6991.0915
9.8	19270823	98177.3092	1151.0624
138	19240519	1380033.687	5515.5433
1342.7	19220701	13427706.71	14407.6054
761.2	19220606	7612866.035	14333.5625
182.3	19240519	1823670.257	12664.1303
37.1	19260430	371386.9287	2424.6778
362.6	19240629	3626707.427	10425.3856
4457.2	19250708	44572329.77	31914.4586
169.2	19250507	1692115.928	5618.2956
290.6	20070516	2906062.043	6880.3524
2.3	19230505	23335.9701	646.9719
5.2	19230505	52003.847	968.1349
2.3	19230505	23371.1453	550.3517
1.4	19230505	14192.7691	475.2619
18.5	19300822	185568.9404	2006.0844
579	19250730	5790623.844	10309.4009
51.7	19260510	517726.2848	2738.6937
67.1	19260512	671136.6446	3221.6192
119.8	19200707	1198602.019	5860.3754
133.7	19260510	1337546.943	4736.2103
393.2	19250719	3932221.717	9099.5816
130.9	19240511	1309397.698	4476.9781
1407.6	19220628	14076477.65	26425.6865
85.7	19240518	857499.2633	4285.247
73.1	19220629	731634.8706	3273.1421
66.6	19300510	666752.2806	3318.5567
200.3	19220707	2003954.86	6847.5279
302	19220705	3020922.254	6775.682
216.1	19240515	2161496.172	5484.4774
52.8	19240808	528616.5717	4689.8367
46.9	19240808	469607.7702	2980.8103
2.2	19220528	22715.9539	810.6441
542.1	19240608	5421785.588	11267.6578
42.5	19280901	425778.4064	2397.5542
70.4	19260814	704866.8989	3184.458
336.1	19300809	3361579.802	6900.7773
97.1	19250526	971838.3714	3956.6587
790.4	19250526	7904646.539	12954.0902
58.2	19300712	582966.99	4180.0722
11.6	19300905	116797.7038	1718.5301
0.6	19300905	6159.9909	322.39
44.5	19220603	445285.465	3634.0054
0.5	19220603	5015.3601	353.6281
184.5	19250816	1845986.22	5329.5815
51.6	19260516	516300.7626	2638.8972
53.6	19260519	536200.9223	3352.2672
91.2	19220629	912646.2303	3757.633
68.9	19220628	689516.0315	3828.4888
43.9	19210719	439529.3433	2686.5313
858.4	19220524	8584070.615	12958.8673
566.8	19300517	5668405.602	10997.7211
185.1	19240513	1851325.941	5083.8983
3.4	19250731	34616.358	752.5359
1.5	19250731	15894.9658	460.3965
2	19250731	20443.6562	538.5574
45.6	19250626	456017.8963	2525.6163
811	19300512	8110227.844	12629.4937
49.7	19240512	497355.7502	5058.1093
528.5	19300709	5285459.563	13266.1212
36.4	19220802	364810.3619	2526.8847
13.3	19220805	133011.3404	1364.9902
358.2	19300730	3582793.183	7908.9
10.9	19260901	109318.1317	1287.233
2056.3	19250731	20563048.21	20661.3617
0.1	19220609	1403.3841	156.8546
111.8	19290910	1118587.816	4409.2198
32.3	19240707	323065.0338	2358.5073
214.1	19230930	2140996.381	6989.0027
204.4	19220704	2044436.624	8341.8105
39.8	19230510	398097.4441	2375.1274
83.8	19210604	838341.8211	4896.4051
1795.6	19220630	17956685.1	21411.9306
66.3	19250607	663677.5842	3346.606
1355.1	19220630	13551072.83	41954.17
72.9	19230716	729843.3907	3627.0322
490.7	19220531	4907842.754	9625.215
222	19260804	2220573.149	5681.9182
903.5	19300514	9035711.16	11760.1597
12.3	19280620	123532.3082	1328.8776
278.5	19280829	2785425.714	6567.9378
45	19280901	450753.1835	2855.9588
23.3	19280901	233355.3045	1816.5182
46.2	19250708	462072.4486	2698.0137
147.4	19200815	1474133.173	5184.2865
25.3	19200815	253044.7202	1918.1426
140.8	19200816	1408623.575	5632.7707
161.8	19200819	1618587.234	6430.2744
29.1	19270807	291591.1311	2839.713
4194.6	19250703	41946907.85	32181.6449
432.7	19240504	4327825.403	9638.8417
242.4	19200725	2424145.538	5993.4396
114	19210616	1140298.887	4853.734
72.6	19200821	726149.0333	3652.2326
5.1	19200821	51337.448	856.9618
81.3	19230505	813446.4505	3756.2877
153.6	19260703	1536449.126	6957.9225
43.5	19200807	435763.9073	2960.6633
57.8	19260703	578214.4627	3035.088
230.7	19260705	2307484.585	6069.8383
51.9	19240516	519924.0099	3190.948
610.3	19300513	6103533.268	10272.3789
4.6	19240730	46505.3278	956.597
22.7	19240804	227800.0265	1913.4588
227	19240806	2270185.94	8444.7365
13.5	19250720	135700.9149	1417.7202
197.3	19300825	1973304.457	5722.2713
665.7	19200814	6657549.449	19804.7191
25.4	19200826	254812.2845	1901.5543
33.4	19280727	334245.2969	2298.8414
753.3	19270817	7533201.655	11103.3134
4.4	19300422	44541.9031	830.8722
35.3	19240513	353637.9495	3050.1928
1394.6	19290716	13946642.51	31424.762
314.8	19250712	3148230.539	6763.3325
111.9	19240504	1119365.627	4263.865
19.7	19290725	197407.9402	2074.4255
782.3	19210812	7823299.542	12358.0299
133.8	19260702	1338788.649	4838.4435
498.1	19260704	4981407.726	8602.0563
309.6	19250624	3096882.74	7900.1509
82.8	20070516	828237.7682	4021.3116
23.2	19250506	232155.223	1797.062
27.4	19280510	274811.8624	2344.5309
351.4	19300513	3514879.507	8575.2551
131.7	19190525	1317072.177	4430.6338
338.3	19250719	3383436.713	9902.3795
108.8	19280831	1088715.895	4810.0496
55.4	19220528	554365.4153	3262.3996
54.9	19260815	549253.6384	3017.3834
7135.5	19260717	71355365	46739.879
39.7	19210721	397444.4863	2394.1666
258.9	19250730	2589771.38	5897.2733
2145.7	19190718	21457327.47	26028.6052
351	19210519	3510338.046	16754.0241
51.1	19210813	511987.4031	3284.0191
233.1	19300515	2331590.255	8203.408
223.2	19250426	2232363.591	6048.4248
19.2	19240510	192371.0437	1658.394
763.1	19250521	7631417.675	16778.9962
62.1	19240512	621886.8024	3065.8163
2090.8	19220701	20908575.91	21526.9972
179.5	19300712	1795247.168	6175.7546
827.9	19300807	8279186.507	15663.1469
107.1	19200711	1071260.059	5167.4759
507.2	19280520	5072631.484	11522.1457
3040	19250729	30400097.94	22019.315
67.9	19250730	679923.6591	3336.0778
62.4	19200731	624093.3717	3484.2879
17.2	19220705	172044.1046	2064.0184
258.6	19250809	2586047.188	7500.6596
405.1	19200806	4051550.022	8465.2897
602.2	19250628	6022300.548	11450.0081
200.6	19300715	2006333.794	10750.4583
389.4	19190620	3894622.242	8360.3761
55.3	19210814	553130.7438	2802.7148
83	19250705	830163.06	4318.9562
18.3	19250708	183918.3488	1869.2374
176.9	19240511	1769822.233	5178.1402
31	19230728	310376.8333	2622.0497
477.7	19300510	4777937.96	8617.3534
348.2	19240504	3482862.367	12646.4128
30.7	19220728	307639.2711	2006.6793
19	19300823	190794.636	1601.423
163.1	19220615	1631489.818	6328.3552
33.3	19220608	333332.8124	2870.1008
37.2	19220620	372572.8376	2557.9923
60.2	19300713	602971.063	2802.7637
131.8	19250506	1318610.719	4963.8638
14.7	19210516	147739.5871	1740.2579
385.3	19200729	3853141.886	11389.1107
71.6	19190722	716508.4712	4020.6664
109.5	19220614	1095592.602	5126.901
118.1	19200804	1181545.834	4295.1557
386	19210814	3860771.587	12048.3876
53.2	19240501	532727.2336	2787.0638
20.6	19280525	206288.839	1694.2559
185.8	19230912	1858810.327	6429.3246
138.4	19210726	1384747.794	4403.4908
57.7	19260710	577670.8538	4053.1998
109.2	19260710	1092379.055	3890.2649
104.6	19260714	1046344.117	4020.7368
353.1	19250510	3531932.314	7853.1234
36.1	19240517	361142.2568	3086.6713
193.3	19300614	1933737.385	5727.1067
20.7	19240511	207033.389	2028.9537
52.9	20070516	529627.9181	3486.8546
31.9	19240511	319124.6902	2240.5024
148.5	19240515	1485832.878	4730.8889
40.8	19190528	408538.8159	2731.6618
104	19220628	1040931.051	4038.5896
292.7	19240428	2927038.518	9648.0823
185.5	19210719	1855058.596	7586.0152
713.9	19200708	7138999.014	11057.3886
48.6	19200806	486578.3245	2729.932
31.8	19240430	318942.5177	2036.3417
498.1	19300712	4981527.185	8806.5141
65.5	19260503	655385.3843	6662.083
32.1	19270510	321520.4033	2820.6101
56.6	19260808	566442.1295	3114.723
61.9	19250728	619251.4067	3054.3945
16.1	19300513	161193.2115	2227.7324
126.1	19250503	1261442.634	4958.6071
14.8	19260502	148103.5201	1495.1275
22.3	19240510	223580.1276	1751.63
468	19300513	4680181.202	9123.204
19.1	19200820	191479.8078	1866.0318
11.6	19210714	116859.494	1290.8786
441.5	19220715	4415142.544	15054.9391
169	19190829	1690799.881	5726.5918
327.5	19210807	3275492.139	9700.3187
100.2	19230601	1002177.009	5820.4617
175.9	19210630	1759591.156	5398.4074
28.4	19280903	284394.7644	2234.2832
602.6	19240517	6026962.959	13426.1324
16.6	19190521	166703.4016	1846.1964
15.5	19240608	155735.2592	1605.7913
70.2	19240606	702501.2745	3427.1255
30.1	19240505	301373.6666	2635.4971
13.2	19260503	132088.1732	1355.3052
55.7	19210517	557442.3269	3148.0963
69.4	19210517	694072.7584	4446.4811
1.6	19210517	16859.6752	549.8398
29.2	19210517	292347.6008	3013.3764
0.2	19210517	2292.8687	286.2136
26.1	19210517	261433.833	2177.7653
8864.6	19260730	88646930.58	39512.8778
33.1	19190505	331368.4865	2434.493
415.3	19220603	4153009.888	11365.117
268.9	20070516	2689882.41	9969.2524
59.3	20070516	593397.984	2830.6048
82.9	19190506	829987.341	3788.62
24.9	20070516	249441.9568	1983.6583
52.2	19250709	522864.8881	3214.6931
25.2	19290829	252476.5469	2048.5472
59	19260726	590697.1578	2772.8604
19.2	19250510	192961.6956	1664.2717
2.4	19220530	24414.6426	641.4183
5.2	19220530	52269.6169	902.7306
0.3	19220530	3930.0883	276.2841
17.5	19220530	175927.1237	1816.7906
3.2	19220530	32497.0345	792.9348
13.2	19220530	132705.3815	1655.0013
0.2	19200707	2198.7248	252.8064
2.2	19220605	22791.4646	777.4689
0.1	19210817	1968.3843	196.3202
262.8	19260805	2628878.84	8172.0073
1222.3	19240706	12223533.2	13525.2648
1.6	19250510	16717.7154	516.4886
51.6	19250515	516963.4905	2786.822
13	19250515	130798.9497	1413.8192
203.1	19300605	2031245.258	7724.3525
14.3	19300605	143149.0739	3488.6984
10.2	19270821	102923.7186	1369.9483
22.6	19240805	226472.8209	2454.1233
46	19250508	460272.4786	2759.2638
71.2	19240804	712976.6974	3732.448
424.8	19220801	4248599.052	9674.7433
354	19260809	3540685.882	9291.5069
28	19250615	280968.7397	2074.536
391.8	19220628	3918066.485	9559.1564
109.2	19300506	1092746.041	4574.8373
18.9	20070516	189742.8892	1609.4765
59.9	19290811	599116.9765	3048.2477
71.8	19220719	718490.0865	3301.0434
27.4	19240516	274304.883	2368.3578
123.4	19260813	1234848.599	4804.7033
54.1	19270616	541773.1989	3384.4311
78.3	19250711	783226.801	3666.4705
301.4	19220721	3014506.702	6754.828
20.7	19260826	207797.7526	1912.0912
40.9	19260902	409571.0317	2440.6275
568.5	19200704	5685282.813	10490.0353
838.7	19210729	8387545.745	11375.4963
499.9	19230727	4999709.849	8893.1967
42.9	19270821	429616.4301	3134.3835
58.3	19220729	583589.4336	3351.7789
33.9	19250716	339696.2941	2145.7073
709.9	19250710	7099530.031	11141.1777
54.7	19260806	547095.9375	3010.2227
188.4	19260806	1884310.575	6773.5591
43.8	19280904	438131.7657	3389.5577
27	19280902	270596.788	2150.2454
407.8	19250811	4078369.542	9205.3975
673	19250801	6730486.297	14465.9659
169.8	19250805	1698953.035	7480.4126
247.8	19220720	2478802.649	6997.0745
97	19220726	970756.0312	3979.9663
174.3	19220728	1743897.612	5066.0445
301.9	19260724	3019315.189	6649.3243
195.5	19220726	1955513.646	6922.6468
133.5	19220724	1335148.312	5575.6737
15.8	19300515	158289.95	1631.7781
314.3	19200930	3143438.957	6639.5334
89.6	19190720	896418.476	3907.2917
214	19250622	2140447.083	5759.4337
554.2	19250705	5542536.275	13936.8696
180.3	19220715	1803554.919	6216.5176
122	19220715	1220466.803	4659.194
1729	19290807	17290219.99	20693.3957
109.2	19250711	1092407.165	4994.3655
1060.6	19300808	10606102.5	13908.9808
131.6	19300808	1316002.725	5111.9265
97.7	19300815	977795.9797	3701.7728
127.1	19300515	1271579.814	4629.874
37.7	19250812	377601.1954	2204.9299
38.9	19270804	389201.4851	3049.3514
24.1	19230727	241862.5697	1769.0395
887.1	19290722	8871716.503	11633.1363
35.5	19300723	355387.6832	2407.8737
49	19300729	490040.4958	3070.6235
161.8	19300729	1618208.109	5241.941
288.5	19300723	2885734.242	6565.5957
1333.4	19290720	13334036.04	15217.5978
1333.6	19270810	13336021.86	15226.2134
368.1	19260713	3681729.958	9955.188
327.9	19290816	3279747.102	6829.9155
37.5	19290817	375409.1736	2429.8995
371	19260715	3710065.97	7565.3757
533.6	19260715	5336361.94	9604.4937
100.8	19300902	1008610.971	3800.1474
338	19260718	3380284.802	9150.8747
170.4	19190618	1704184.095	5773.2495
71.2	19290715	712795.8283	3604.47
65.4	19300723	654707.2119	3011.4228
11.2	19220806	112958.8648	1235.7082
453	19290729	4530072.688	8932.769
332.4	19220615	3324380.488	12745.2104
1861.3	19280812	18613195.32	19643.3951
403.8	19290801	4038115.616	8773.1824
164.3	19260725	1643676.442	5413.1309
692.1	19260728	6921059.616	10646.3772
126.1	19200806	1261406.805	6598.539
90.9	19300902	909665.2728	3831.9082
397.9	20070516	3979553.47	10306.5473
166.6	19250814	1666200.354	5075.5241
311.6	19260712	3116228.193	7136.8616
22	19260712	220034.5652	1949.7198
348.4	19300904	3484905.287	8931.2468
103.5	19300904	1035105.811	5056.3838
707.1	19290818	7071960.985	10285.9253
175.1	19300723	1751081.762	6102.3161
3	19300723	30834.5868	630.8506
441.5	19300730	4415321.065	12175.8988
46.1	19240520	461823.1896	3513.2678
29.9	19230714	299146.6283	2313.2537
22.8	19230806	228429.8127	1924.19
91.8	19220725	918676.8103	3588.971
88.1	19220810	881710.3391	4844.348
259.8	19230904	2598044.484	9324.9422
1016.4	19290917	10164815.09	13672.1491
87.4	19230912	874556.6855	3480.8674
2199	19290829	21990784.61	24863.2896
838.3	19290829	8383456.898	17592.6825
406.1	19250918	4061732.754	11170.7442
202.3	19210826	2023553.287	6882.0546
2545.3	19290817	25453705.48	31765.314
47.5	19230726	475408.5131	2604.9993
57.1	19230727	571891.625	3074.43
190.3	19290515	1903696.805	6444.4607
546.3	19250715	5463385.933	11290.418
32.7	19220921	327050.107	2274.2474
115.3	19300728	1153217.701	4938.8052
659.4	19190818	6594343.919	12552.2741
2023.1	19230905	20231550.14	17067.3883
1411.1	19220827	14111287.75	20034.3471
43.1	19260412	431928.1163	2509.1274
53.4	19260414	534836.6548	3171.2249
1706.9	19260730	17069169.98	25408.5154
64.6	19250814	646715.0322	3152.378
338	19260730	3380422.387	7583.0918
7356.7	19290814	73567391.83	51445.2667
2295.9	19260712	22959473.52	21909.332
37.7	19250722	377752.4587	2358.4408
68	19300804	680445.1957	3793.003
19.8	19300804	198820.1727	1844.3895
35.3	19300804	353975.9338	2586.0305
332	19260712	3320618.657	7182.0426
1187	19220723	11870669.08	21450.8273
458.6	19210829	4586557.984	13815.1229
6	19230506	60403.4366	1345.0093
